The IOP Mass Simulation Data Of Se41
The abundance value of all kinds of IOP elements in the different atom is as follow
Se
79.916520     0.498000
77.919000     0.237000
75.919212     0.092000
81.916698     0.088000
76.919912     0.076000
73.922475     0.009000
The distribution of abundance in Se41 is as follow
  M / Z        Abundance       Spread        Multiplicity
3,204.634689  0.00000000    0.00000068           1
3,204.635079  0.00000000    0.00000005           1
3,204.635628  0.00000002    0.00009601           2
3,204.636018  0.00000001    0.00008467           2
3,204.636408  0.00000000    0.00002962           1
3,204.636957  0.00000000    0.00000542           1
3,204.637347  0.00000000    0.00000057           1
3,204.637896  0.00000003    0.00020869           2
3,204.638286  0.00000004    0.00022460           2
3,204.638676  0.00000002    0.00009684           1
3,204.639066  0.00000000    0.00002214           1
3,204.639456  0.00000000    0.00000299           1
3,204.640164  0.00000005    0.00028698           2
3,204.640554  0.00000006    0.00036715           2
3,204.640944  0.00000003    0.00018888           1
3,204.641334  0.00000001    0.00005182           1
3,204.641724  0.00000000    0.00000847           1
3,204.642114  0.00000000    0.00000087           1
3,204.642432  0.00000004    0.00025778           2
3,204.642504  0.00000000    0.00000006           1
3,204.642822  0.00000006    0.00038580           2
3,204.643212  0.00000004    0.00023156           1
3,204.643602  0.00000001    0.00007412           1
3,204.643992  0.00000000    0.00001416           1
3,204.644382  0.00000000    0.00000171           1
3,204.644700  0.00000003    0.00015492           2
3,204.644772  0.00000000    0.00000013           1
3,204.645090  0.00000004    0.00026779           2
3,204.645480  0.00000003    0.00018452           1
3,204.645870  0.00000001    0.00006751           1
3,204.646260  0.00000000    0.00001469           1
3,204.646650  0.00000000    0.00000202           1
3,204.646968  0.00000001    0.00006297           2
3,204.647040  0.00000000    0.00000018           1
3,204.647358  0.00000002    0.00012479           2
3,204.647430  0.00000000    0.00000001           1
3,204.647748  0.00000002    0.00009759           1
3,204.648138  0.00000001    0.00004016           1
3,204.648528  0.00000000    0.00000976           1
3,204.648918  0.00000000    0.00000148           1
3,204.649236  0.00000000    0.00001738           2
3,204.649308  0.00000000    0.00000015           1
3,204.649626  0.00000001    0.00003934           2
3,204.650016  0.00000001    0.00003463           1
3,204.650406  0.00000000    0.00001584           1
3,204.650796  0.00000000    0.00000422           1
3,204.651186  0.00000000    0.00000070           1
3,204.651504  0.00000000    0.00000324           1
3,204.651576  0.00000000    0.00000007           1
3,204.651894  0.00000000    0.00000839           2
3,204.652284  0.00000000    0.00000827           1
3,204.652674  0.00000000    0.00000416           1
3,204.653064  0.00000000    0.00000120           1
3,204.653454  0.00000000    0.00000021           1
3,204.653772  0.00000000    0.00000040           2
3,204.653844  0.00000000    0.00000002           1
3,204.654162  0.00000000    0.00000120           2
3,204.654552  0.00000000    0.00000132           1
3,204.654942  0.00000000    0.00000073           1
3,204.655332  0.00000000    0.00000022           1
3,204.655722  0.00000000    0.00000004           1
3,204.656040  0.00000000    0.00000003           2
3,204.656430  0.00000000    0.00000011           1
3,204.656820  0.00000000    0.00000014           1
3,204.657210  0.00000000    0.00000008           1
3,204.657600  0.00000000    0.00000003           1
3,206.626893  0.00000000    0.00000014           4
3,206.629161  0.00000000    0.00000351           3
